source_id,transit_id,band,time,mag,flux,flux_error,flux_over_error,rejected_by_photometry,rejected_by_variability,other_flags,solution_id
1764426239404825856,43911533205582569,G,2190.957952918895,16.421337142819525,5091.097717994865,24.273480332928802,209.73909,false,false,4097,369295549951641967
1764426239404825856,43921273998943291,G,2191.1340999753265,15.968621826860065,7724.98347913876,21.18547699389734,364.6358,false,false,1,369295549951641967
1764426239404825856,43925366327781049,G,2191.2081033951467,16.09632015198654,6867.809327659952,15.634633917584736,439.26895,false,false,262145,369295549951641967
1764426239404825856,50629775556777432,G,2312.4565898858573,16.326347677726993,5556.575490461833,15.8633592784562,350.27734,false,false,1,369295549951641967
1764426239404825856,50639516385304850,G,2312.6327623171733,15.826935910770516,8801.808708915152,14.473341938432377,608.13934,false,false,1,369295549951641967
1764426239404825856,20266508284089664,BP,1763.3549256685214,16.739370322661316,2784.884187284785,67.60232357713944,41.195095,false,false,0,369295549951641967
1764426239404825856,20270600577135554,BP,1763.4289268074658,16.42316982212471,3726.3817089430495,64.12776889553898,58.108707,false,false,0,369295549951641967
1764426239404825856,21814158810292608,BP,1791.34101494593,15.876161395570808,6167.238020639907,87.61775402809282,70.38799,false,false,0,369295549951641967
1764426239404825856,23168775069524852,BP,1815.8366697678205,16.380378322900526,3876.18002457232,64.9186329398388,59.708282,false,false,0,369295549951641967
1764426239404825856,23172867340685934,BP,1815.910671483811,16.41465689610471,3755.7139723522573,70.89449149093691,52.976105,false,false,0,369295549951641967
1764426239404825856,29821961584547527,BP,1936.157295657419,16.279426427143406,4253.874739631861,87.51239481523302,48.608826,false,false,0,369295549951641967
1764426239404825856,29831702419498582,BP,1936.3334667831277,16.520676954726543,3406.312485520021,88.61106142441278,38.441166,false,false,0,369295549951641967
1764426239404825856,31562988286828805,BP,1967.645473474821,16.381559042828936,3871.9670349438315,85.82285977718844,45.1158,false,false,0,369295549951641967
1764426239404825856,32830588095706849,BP,1990.571166146163,16.254725251328498,4351.762322709576,74.93404854034182,58.074566,false,false,0,369295549951641967
1764426239404825856,32834680394413749,BP,1990.645178103194,16.052828168422977,5241.118763774349,74.87205060569623,70.00101,false,false,0,369295549951641967
1764426239404825856,38352737641846171,BP,2090.437843656286,16.448882310255332,3639.1700044064355,76.5838042082665,47.518795,false,false,0,369295549951641967
1764426239404825856,38356829944338196,BP,2090.5118471512837,16.574353346308115,3242.006862283668,67.26886923741924,48.19476,false,false,0,369295549951641967
1764426239404825856,38854740351292152,BP,2099.5157907879475,16.6352478024829,3065.181158474908,56.98910876907638,53.785385,false,false,0,369295549951641967
1764426239404825856,38864481098024626,BP,2099.691935880613,16.100714769382215,5014.981791862597,87.65560371111913,57.212334,false,false,0,369295549951641967
1764426239404825856,38868573410621191,BP,2099.765938399006,16.057868056417433,5216.846349375579,74.02836302593717,70.47092,false,false,0,369295549951641967
1764426239404825856,41046589858649730,BP,2139.1512293683263,16.614690279128368,3123.7707690793854,58.96009068700513,52.981106,false,false,0,369295549951641967
1764426239404825856,42828941978636747,BP,2171.381482957413,16.73395491983872,2798.8092486270575,58.14029866440079,48.138885,false,false,0,369295549951641967
1764426239404825856,42833034280490309,BP,2171.4554841791582,15.984653807223133,5580.765130812814,86.20524632792574,64.73811,false,false,0,369295549951641967
1764426239404825856,43907440974786707,BP,2190.884265459655,16.60284946815102,3158.024398848165,62.37579992675288,50.629,false,false,0,369295549951641967
1764426239404825856,43911533205582569,BP,2190.9582671911776,16.728803283645618,2812.120684389832,68.9753296953119,40.76995,false,false,0,369295549951641967
1764426239404825856,43921273998943291,BP,2191.134414820418,16.192654292106987,4607.7992683041375,70.78277510482975,65.09775,false,false,0,369295549951641967
1764426239404825856,43925366327781049,BP,2191.208418396364,16.37082499185128,3910.4368026209127,67.23435711793755,58.16129,false,false,0,369295549951641967
1764426239404825856,50629775556777432,BP,2312.4569050504056,16.605165075848944,3151.2962884884378,59.90012625618151,52.609177,false,false,0,369295549951641967
1764426239404825856,50639516385304850,BP,2312.633076654184,16.00563301385804,5473.96558620774,78.9563891484681,69.32898,false,false,0,369295549951641967
1764426239404825856,20266508284089664,RP,1763.3550137599736,15.95349818307509,3337.096166174412,59.80416309573741,55.8004,false,false,0,369295549951641967
1764426239404825856,20270600577135554,RP,1763.429013679973,15.751832852738547,4018.230577441389,66.98164805382993,59.99002,false,false,0,369295549951641967
1764426239404825856,21814158810292608,RP,1791.34110132618,15.309159968590512,6040.932844734056,83.74712578405169,72.13302,false,false,0,369295549951641967
1764426239404825856,23168775069524852,RP,1815.836758554329,15.672596190804537,4322.445428474445,67.72336338179707,63.825027,false,false,0,369295549951641967
1764426239404825856,23172867340685934,RP,1815.9107598073167,15.762739718142404,3978.067133935536,70.56415288728151,56.375183,false,false,0,369295549951641967
1764426239404825856,29821961584547527,RP,1936.15738062104,15.62140623042871,4531.119364823,75.02431399656278,60.395344,false,false,0,369295549951641967
1764426239404825856,29831702419498582,RP,1936.3335554105963,15.785011228893502,3897.2970047066647,71.69928589145273,54.356148,false,false,0,369295549951641967
1764426239404825856,31562988286828805,RP,1967.645562456187,15.640018503273458,4454.106468522862,72.63138308109919,61.32482,false,false,0,369295549951641967
1764426239404825856,32830588095706849,RP,1990.5712527811163,15.649135078044417,4416.863359092967,79.4579433851596,55.587437,false,false,0,369295549951641967
1764426239404825856,32834680394413749,RP,1990.6452672451992,15.482417873378385,5149.924307478373,73.02355363788705,70.524155,false,false,0,369295549951641967
